Wind measures in the laborator coordinates at Time 15:51:48 Date 07/04/07
Analog inputs =  3
NOT A NUMBER = 99.99
number of rows = 302400

  1.36   0.95   1.71 346.06   140    1  430
  1.75   0.87   1.59 346.18   140    1  430
  1.79   0.62   1.87 346.12   143    1  230
  2.30   0.87   1.93 346.06   143    1  230
  2.56   2.19   1.63 346.00   145    1  230
  2.23   2.00   1.74 346.04   145    1  230
  2.32   1.14   2.13 346.02   145    1   30
  1.97   2.33   1.03 346.00   147    1  830
  1.46   2.11   1.54 346.04   147    1  830
  0.80   1.14   2.10 346.00   150    1  430
  1.02   1.55   1.59 345.96   150    1  430
  1.32   1.45   1.92 345.92   147    1  630
  1.20   1.82   1.72 345.92   147    1  630
  1.29   1.93   1.61 345.90   147    1  630
  1.49   2.15   1.48 345.82   143    1  230
  0.64   1.58   1.91 345.88   143    1  229
  0.73   1.67   1.69 345.90   145    1  429
  0.06   1.46   1.83 345.92   145    1  429
 -0.26   0.89   2.10 345.92   145    1  229
 -0.57   0.26   2.16 345.94   145    1  229
 -0.85  -0.09   2.46 345.92   145    1  429
 -0.27  -0.66   3.28 345.92   149    1  429
  0.08  -1.36   3.81 345.92   149    1  429
  0.57  -1.35   3.58 345.90   143    1  429
  0.84  -1.31   3.62 345.90   143    1  429
  0.29  -1.82   3.79 345.92   141    1  229
  0.88  -0.89   3.31 345.90   143    1  229
  0.81  -0.69   3.13 345.92   143    1  229
  0.90  -0.73   3.08 345.92   149    1  229
  1.16  -0.33   2.84 345.94   149    1  229
  1.18  -0.18   2.58 345.94   145    1  629
  1.25  -0.36   2.90 345.90   145    1  629
  1.44  -0.42   3.25 345.90   149    1  429
  1.56  -0.99   3.54 345.90   147    1  429
  1.50  -0.66   3.46 345.80   147    1   29
  1.14  -0.58   3.17 345.72   147    1  629
  0.60   0.06   2.37 345.74   147    1  629
  0.44   0.13   2.10 345.74   149    1  429
  0.70   0.04   2.14 345.70   149    1  429
  0.67  -0.29   2.46 345.68   141    1   29
  1.10  -0.10   2.06 345.80   145    1   29
  0.41  -0.66   2.47 345.70   145    1  629
  0.90  -0.59   2.21 345.66   147    1  829
  1.46  -0.59   2.46 345.74   147    1  829
  1.55  -0.94   2.97 345.82   147    1  229
  1.66  -0.37   2.31 345.94   147    1  229
  1.87  -0.06   1.89 346.00   143    1  629
  1.92   0.02   1.76 346.02   147    1  629
  1.74  -0.21   1.76 346.00   147    1  430
  2.02   0.00   1.63 346.00   149    1  630
  1.75  -0.10   1.52 345.98   149    1  629
  1.82  -0.12   1.47 346.00   147    1  829
  2.15  -0.53   1.77 346.00   147    1  829
  2.02  -0.36   1.61 346.02   145    1  429
  2.14   0.26   1.05 346.06   143    1  429
  2.63   1.20   0.07 346.08   143    1  628
  2.23   1.47  -0.44 346.08   143    1  228
  2.37   1.39  -0.70 346.14   143    1  229
  2.38   1.36  -0.82 346.16   141    1  430
  2.58   1.11  -0.73 346.14   141    1  430
  2.51   1.18  -0.73 346.18   143    1  230
  3.23   1.09  -0.55 346.16   143    1  230
  3.09   0.66  -0.32 346.18   143    1  229
  2.78   0.81  -0.50 346.16   145    1  429
  2.60   0.72  -0.42 346.18   145    1  429
  2.49   1.00  -0.61 346.16   139    1   29
  2.37   0.86  -0.55 346.20   139    1   29
  2.54   0.98  -0.51 346.20   140    1  229
  2.62   1.18  -0.63 346.22   140    1  229
  2.53   1.19  -0.72 346.22   140    1   29
  2.38   1.20  -0.92 346.30   141    1   29
  2.38   0.85  -0.84 346.26   141    1   29
  2.25   0.87  -0.84 346.26   143    1  429
  2.27   0.97  -0.90 346.28   143    1  429
  2.29   0.90  -0.85 346.28   141    1   29
  2.22   0.98  -0.76 346.26   145    1   29
  2.43   1.30  -0.85 346.24   145    1  629
  2.25   1.42  -0.97 346.20   143    1  429
  2.19   1.27  -0.87 346.16   143    1  429
  2.14   1.00  -0.61 346.20   143    1   29
  2.20   1.06  -0.68 346.18   143    1   29
  2.07   1.06  -0.71 346.18   147    1  429
  2.01   0.92  -0.63 346.16   143    1  429
  1.88   0.91  -0.77 346.16   143    0  929
  2.24   0.81  -0.73 346.20   145    1  429
  2.14   0.81  -0.78 346.20   145    1  429
  2.21   0.54  -0.60 346.26   141    1  430
  2.23   0.55  -0.59 346.24   141    1  430
  2.15   0.94  -0.73 346.20   147    1  630
  1.72   1.19  -0.60 346.18   143    1  630
  1.57   1.20  -0.61 346.18   143    1  630
  1.39   0.88  -0.48 346.22   143    1  430
  1.24   0.58  -0.35 346.20   143    1  430
  1.11   0.03  -0.05 346.26   143    1  230
  1.26   0.15  -0.24 346.24   143    1  230
  1.21   0.07  -0.22 346.26   145    1  630
  1.21   0.36  -0.41 346.28   147    1  630
  1.07   0.15  -0.14 346.28   147    1  630
  0.74  -0.10   0.50 346.24   143    1  230
  0.63  -0.23   0.39 346.28   143    1  230
  1.32   0.13   0.01 346.26   141    1  430
  1.92   0.36  -0.10 346.26   141    1  430
  1.48   0.61  -0.25 346.24   143    1  430
  1.19   0.74  -0.16 346.22   143    1  430
  1.20   1.00  -0.43 346.26   143    1  629
  1.39   0.86  -0.33 346.26   141    1  229
  1.56   0.78  -0.07 346.22   141    1  229
  1.54   1.06  -0.37 346.20   145    1  230
  1.64   1.05  -0.18 346.18   145    1  230
  1.47   0.98   0.36 346.16   141    1  229
  1.65   0.78   0.51 346.12   141    1  229
  2.10   0.72   0.56 346.10   141    1  629
  2.42   1.21   0.48 346.10   140    1   29
  2.20   0.93   0.41 346.14   140    1   29
  2.30   0.64   0.57 346.14   141    1  229
  2.44   0.08   1.02 346.08   141    1  229
  2.43   0.33   0.46 346.08   145    1  229
  2.36   0.90   0.10 346.14   143    1  229
  2.17   1.11   0.23 346.16   143    1  429
  2.48   0.96   0.17 346.16   141    1  429
  2.52   0.98   0.09 346.20   141    1  429
  2.37   1.10  -0.19 346.28   139    1  229
  2.21   1.47  -0.69 346.28   139    1  229
  2.48   1.80  -0.96 346.40   138    1  429
  2.53   1.73  -0.88 346.48   136    1  429
  2.62   1.81  -1.01 346.48   136    1  629
  2.68   1.82  -1.03 346.46   136    1  429
  2.59   1.69  -0.99 346.46   136    1  429
  2.50   1.66  -1.02 346.46   138    1  630
  2.50   1.68  -0.99 346.44   138    1  630
  2.44   1.69  -1.01 346.48   138    1  630
  2.61   1.63  -0.99 346.48   138    1  630
  2.28   1.52  -1.05 346.46   138    1  430
  2.53   2.05  -1.41 346.46   139    1  630
  2.54   1.87  -1.15 346.44   139    1  630
  2.71   1.83  -1.09 346.50   132    1  230
  2.54   1.60  -0.95 346.54   132    1  230
  2.59   1.23  -0.62 346.58   138    1  430
  2.62   0.90  -0.42 346.56   138    1  430
  2.46   0.88  -0.36 346.54   138    1  430
  2.33   1.01  -0.12 346.58   132    1  230
  2.30   1.16  -0.30 346.58   132    1  230
  2.41   1.36  -0.31 346.60   136    1  430
  2.27   1.23  -0.36 346.62   136    1  430
  2.28   0.91  -0.03 346.66   136    1  430
  2.31   1.04  -0.09 346.62   134    1  430
  2.00   1.51  -0.40 346.60   134    1   29
  2.13   1.56  -0.27 346.66   134    1  629
  2.27   1.27  -0.09 346.70   134    1  629
  2.45   1.45  -0.10 346.62   138    1  629
  2.34   1.58  -0.40 346.62   138    1  629
  2.27   1.54  -0.48 346.56   132    1  229
  2.32   1.24  -0.18 346.58   132    1  229
  2.54   1.15  -0.05 346.68   132    1  229
  2.59   1.00   0.12 346.68   129    1   29
  2.15   0.84   0.22 346.70   129    1   29
  2.13   0.98   0.05 346.64   130    1  229
  1.92   0.79   0.20 346.68   130    1  229
  1.77   0.46   0.42 346.66   134    1  629
  1.80   0.50   0.34 346.66   134    1  629
  1.62   0.45   0.46 346.66   134    1  229
  1.28   0.52   0.54 346.70   132    1  429
  1.11   0.45   0.59 346.72   132    1  429
  1.06   0.41   0.61 346.78   132    1  229
  0.91   0.24   0.61 346.74   132    1  229
  1.02   0.12   0.56 346.76   134    1  429
  0.97   0.25   0.46 346.76   134    1  429
  1.14   0.17   0.42 346.74   134    1  429
  0.89  -0.38   0.80 346.74   138    1  629
  0.71  -0.38   0.96 346.72   138    1  629
  0.35  -0.44   1.04 346.74   138    1  629
  0.23  -0.14   0.76 346.70   138    1  629
  0.09  -0.30   1.05 346.68   138    1  229
  0.07  -0.38   1.26 346.58   138    1  229
 -0.09  -0.43   1.30 346.48   138    1  829
 -0.10  -0.94   1.98 346.40   138    1  629
  0.73  -0.87   2.22 346.24   138    1  629
  0.98  -0.96   2.32 346.32   139    1  429
  0.99  -0.81   2.11 346.28   139    1  429
  1.02  -0.49   1.96 346.22   138    1  828
  0.91  -0.43   1.96 346.16   141    1  828
  0.83  -0.51   2.10 346.18   141    1  628
  0.47  -0.60   2.01 346.10   139    1  628
  0.86  -0.68   1.96 346.10   139    1  628
  1.65  -0.22   1.76 346.08   145    1  428
  1.83   0.71   1.60 345.90   145    1  428
  1.53   0.77   1.56 345.92   140    1   28
  1.56   0.96   1.39 345.92   138    1   28
  1.69   1.16   1.24 345.98   138    1  228
  1.69   1.07   1.27 346.00   141    1   28
  1.75   0.77   1.38 345.90   141    1   28
  1.72   0.54   1.37 346.04   141    1   28
  1.44   0.07   1.75 346.02   141    1   28
  1.52   0.20   1.59 346.16   141    1   28
  1.41   0.16   1.52 346.18   139    1   28
  1.84   0.57   1.42 346.18   139    1  428
  2.06   0.49   1.47 346.34   145    1  828
  1.82   0.17   1.62 346.22   145    1  828
  1.72   0.12   1.57 346.16   141    1  228
  1.45  -0.36   1.77 346.30   141    1  228
  1.24  -0.72   2.07 346.38   138    1  228
  1.42  -0.43   2.11 346.30   138    1  228
  1.36   0.47   1.49 346.18   138    1  628
  1.63   0.26   1.61 346.14   145    1  428
  2.02   0.55   1.61 346.14   145    1  428
  2.20   1.11   1.05 346.14   138    1   28
  2.39   1.01   1.55 346.04   138    1   28
  2.86   0.94   1.99 346.10   145    1  428
  2.41   0.66   2.21 346.08   143    1  428
  2.02   0.13   2.42 346.06   143    1  428
  1.99  -0.34   2.87 346.04   143    1   28
  2.11   0.12   2.42 346.06   143    1   28
  1.92   0.16   2.26 346.02   147    1  428
  1.85   0.17   1.91 346.04   147    1  428
  1.65   0.00   1.80 346.00   145    1  428
  1.82  -0.32   2.45 346.02   145    1  428
  3.35   0.15   2.52 346.00   145    1  628
  2.92   0.33   2.45 346.00   143    1  428
  2.63   0.11   2.36 346.02   143    1  428
  2.86   0.97   2.04 346.00   141    1   28
  2.07  -0.02   3.02 346.04   141    1   28
  1.85  -0.21   3.31 345.98   143    1  228
  1.71   0.25   2.84 345.82   143    1  228
  1.71  -0.21   3.30 345.94   143    1  928
  1.61  -0.52   3.55 345.94   145    1  428
  1.41  -0.00   3.14 345.82   145    1  428
  1.98   0.01   2.48 345.78   145    1  428
  2.87   0.54   1.63 345.78   145    1  428
  3.17   2.25  -0.18 345.90   143    1  228
  3.34   2.94  -0.83 346.04   145    1  228
  4.01   3.76  -1.33 345.78   145    1  228
  4.30   4.60  -2.05 345.72   143    1  228
  4.07   3.19  -1.16 345.78   143    1  228
  3.77   3.16  -0.69 345.78   145    1  428
  2.42   1.90   0.85 345.84   145    1  428
  1.25   0.23   2.35 345.84   143    1  228
  0.45   0.35   1.61 345.86   145    1  228
  1.61   1.24   0.85 345.82   145    1  628
  0.87   2.10  -0.42 345.88   145    1  628
  1.24   4.21  -0.81 345.98   145    1  628
  1.54   4.20  -0.49 345.98   147    1  228
  2.59   2.18   0.98 345.92   147    1  228
  3.13   4.39  -1.17 345.98   143    1   28
  2.98   4.30  -1.56 345.88   145    1   28
  2.75   5.57  -3.28 345.90   145    1  429
  2.50   5.37  -3.45 345.96   145    1  629
  3.74   4.91  -1.74 345.84   145    1  629
  3.90   5.08  -1.41 345.74   145    1   29
  3.94   5.15  -1.63 345.76   145    1   29
  4.97   5.16  -1.07 345.72   141    1   29
  5.54   4.97  -0.08 345.80   143    1   29
  4.70   3.83   0.52 345.82   143    1  229
  4.92   4.63   0.11 345.80   148    1  629
  4.33   4.34  -0.20 345.84   148    1  629
  4.15   5.19  -2.03 345.78   149    1  429
  5.12   5.61  -1.67 345.78   149    1  429
  5.46   5.55  -1.67 345.80   149    1  629
  5.77   5.70  -1.70 345.74   149    1  629
  5.58   4.27   0.06 345.84   149    1  629
  3.79   4.56  -0.31 345.88   147    1  629
  3.64   4.11  -0.47 345.98   147    1  629
  3.46   3.49  -0.46 345.78   147    1  429
  3.32   3.92  -1.22 345.72   147    1  429
  3.59   4.16  -1.54 345.74   149    1  629
  3.06   3.40  -1.00 345.78   149    1  629
  2.03   3.28  -0.54 345.84   149    1  429
  1.29   2.71  -0.57 345.88   147    1  429
  1.47   2.07  -0.09 345.90   147    1  429
  0.99   1.81  -0.00 345.88   147    1  229
  1.15   2.31  -0.15 345.92   147    1  229
  2.38   3.83  -1.14 345.82   143    1  229
  2.88   4.22  -1.14 345.82   145    1  229
  3.33   4.32  -1.65 345.76   145    1  229
  3.00   4.39  -1.83 345.80   145    1  829
  2.94   4.97  -2.21 345.76   145    1  828
  2.64   4.95  -2.71 345.80   147    1  828
  3.16   4.55  -2.76 345.72   147    1  828
  3.09   4.69  -2.60 345.72   141    1   28
  2.85   4.35  -2.54 345.76   143    1   28
  3.29   4.12  -2.49 345.76   143    1  428
  2.98   4.64  -2.89 345.74   147    1  428
  2.80   4.81  -2.64 345.80   147    1  428
  2.71   4.40  -2.74 345.76   147    1  628
  2.77   4.20  -2.33 345.70   147    1  628
  2.96   3.91  -1.46 345.84   149    1  428
  2.83   2.93  -0.61 345.76   149    1  428
  3.55   2.32   0.73 345.84   149    1  228
  3.14   2.00   0.81 345.84   145    1  228
  3.21   1.81   0.92 345.84   145    1  228
  4.03   2.18   0.41 345.78   143    1  428
  4.01   2.03   0.06 345.80   143    1  428
  3.86   2.12  -0.10 345.76   145    1  428
  4.04   1.86   0.13 345.82   149    1  428
  4.56   1.97  -0.43 345.94   149    1  228
  5.13   4.03  -1.32 345.66   143    1   28
  5.31   3.59  -0.58 345.68   143    1   28
  4.42   4.10  -1.04 345.70   149    1  428
  4.65   3.42  -0.97 345.72   149    1  428
  5.32   2.63  -0.41 345.76   145    1  428
  5.22   3.17  -0.16 345.74   145    1  428
  5.42   3.58  -0.52 345.70   145    1  628
  4.56   3.13  -0.32 345.64   149    1  428
  4.51   2.97  -0.03 345.70   149    1  428
  4.41   2.38   0.11 345.64   145    1  228
  3.61   2.18   0.59 345.74   145    1  228
  2.91   2.13   0.68 345.74   149    1  428
  2.92   2.50   0.30 345.76   147    1  428
  2.99   1.71   1.49 345.80   147    1  628
  3.36   1.27   2.22 345.86   145    1  628
  2.66   1.43   1.71 345.84   145    1  628
  3.36   2.34   1.15 345.86   145    1  228
  3.14   3.10  -0.28 345.74   145    1  228
  3.64   3.41  -0.46 345.78   150    1  628
  4.05   3.57  -0.96 345.72   150    1  628
  4.11   3.62  -0.92 345.68   150    1  428
  3.36   3.10  -0.69 345.78   143    1   28
  4.18   3.79  -1.31 345.68   143    1   28
  3.80   3.76  -0.73 345.74   143    1   28
  3.88   3.77  -0.78 345.80   143    1   28
  2.88   3.65  -1.14 345.72   147    1  628
  2.22   2.54  -0.26 345.72   150    1  628
  2.06   2.53   0.12 345.80   150    1  428
  2.28   4.16  -1.51 345.82   147    1  228
  2.21   3.64  -0.99 345.80   147    1  228
  2.50   3.13  -0.65 345.80   145    1  628
  3.02   2.26  -0.71 345.70   145    1  628
  3.63   2.03  -0.39 345.78   141    1  228
  3.77   2.02  -0.66 345.78   141    1  228
  3.77   1.69  -0.44 345.80   141    1  228
  3.86   1.73  -0.66 345.82   143    0  928
  3.34   0.92  -0.18 345.88   143    0  928
  3.26  -0.21   0.71 345.86   147    1  228
  3.41   0.35   0.15 345.86   147    1  228
  3.39   0.57   0.04 345.88   145    1  428
  3.35   0.92  -0.25 345.88   149    1  428
  3.29   0.89  -0.17 345.90   149    1  628
  3.10   0.71   0.16 345.86   147    1  428
  2.98   0.04   0.51 345.96   147    1  428
  2.99   0.33   0.53 345.88   149    1  428
  2.83   0.04   0.62 345.94   149    1  428
  3.00  -0.32   0.82 345.92   143    1  428
  2.86  -0.82   1.12 345.96   145    1  428
  2.16  -1.69   2.18 345.98   145    1  828
  2.43  -1.44   2.09 346.00   149    1  628
  2.41  -1.04   1.27 345.94   149    1  628
  1.81  -1.61   1.77 346.00   143    1  628
  2.53  -0.92   1.40 346.04   143    1  628
  3.27  -0.72   1.13 345.96   149    1  428
  3.57  -0.67   1.00 345.94   147    1  428
  3.60  -0.39   0.81 345.92   147    1  228
  4.07  -0.01   0.83 345.96   147    1  428
  4.15   0.09   0.71 345.94   147    1  428
  3.76   0.08   1.07 345.94   141    1   28
  3.86   1.01   0.71 345.96   141    1   28
  3.52   0.90  -0.11 346.00   145    1  629
  3.32   0.79   0.07 345.98   145    1  629
  3.33   0.84  -0.11 345.96   145    1  429
  2.73   0.79  -0.19 345.96   143    1  429
  2.16  -0.12   0.50 345.96   143    1  429
  1.31  -0.99   0.98 345.96   143    1  228
  1.15  -1.35   1.16 345.98   143    1  228
  1.70  -1.02   0.97 346.02   145    1  628
  0.94  -1.52   0.82 346.04   143    1  628
  1.04  -1.31   0.70 345.98   143    1  228
  1.11  -1.89   1.52 345.82   141    1  228
  1.61  -2.43   2.73 345.80   141    1  228
  1.74  -2.27   2.93 345.80   145    1  628
  1.28  -1.87   2.96 345.82   145    1  628
  1.24  -2.04   3.57 345.86   145    1  628
  1.57  -1.49   3.33 345.80   145    1  628
  1.48  -1.08   3.15 345.84   145    1  228
  1.96  -0.65   2.46 345.86   141    1   28
  2.24  -0.75   2.37 345.82   141    1   28
  1.96   0.14   2.06 345.88   149    1  428
  1.85   0.55   2.16 345.94   149    1  428
  2.34   0.50   1.92 345.82   149    1  428
  2.11   0.37   2.21 345.86   147    1  428
  1.60   0.63   2.19 345.82   147    1  628
  1.08   0.77   1.98 345.86   152    1  928
  0.23   0.50   2.25 346.00   152    1  928
  0.25   0.41   2.28 346.02   149    1  628
 -0.37   0.54   2.08 345.86   149    1  628
 -0.06   0.38   2.14 345.60   149    1  828
  0.07   0.64   1.92 345.64   149    1  828
  0.77   0.38   2.20 345.66   149    1  428
  0.06  -0.28   2.47 345.68   147    1  428
  0.04   0.35   1.64 345.66   147    1  427
  1.01   1.69   0.42 345.64   149    1   27
 -0.49   1.76   0.19 345.76   149    1   27
 -0.65   2.03   0.30 345.82   147    1  427
 -1.26   1.79   0.19 345.84   145    1  427
 -1.48   1.07   0.90 345.66   145    0  927
 -1.46   0.59   0.99 345.66   145    1   27
 -1.29   0.66   1.12 345.68   145    1   27
 -0.71   0.93   0.98 345.74   145    1  427
 -1.14   0.97   0.17 345.80   145    1  427
 -1.43   0.72  -0.24 345.88   143    1   28
 -0.63   0.79  -0.33 345.80   143    1   28
 -0.58   0.66  -0.34 345.72   143    1  628
 -0.47   0.52   0.12 345.68   145    1  628
  0.05   0.44   0.47 345.66   145    1  627
  0.34   0.21   0.69 345.62   147    1   27
 -0.14   0.10   0.67 345.62   147    1   27
  0.05   0.36   0.40 345.60   149    1  427
  0.43   0.24   0.71 345.60   149    1  427
  0.75   0.36   0.52 345.58   149    1  427
  0.82   0.47   0.33 345.62   145    1  627
  1.52   0.50   0.19 345.66   145    1  627
  1.09   0.22   1.06 345.60   147    1  227
  1.49   0.95   0.86 345.62   147    1  227
  1.86   0.85   1.30 345.62   145    1   27
  1.82   0.46   1.70 345.62   147    1   27
  2.15   0.03   1.90 345.52   147    1  227
  2.19   0.47   1.58 345.52   150    1  227
  2.15   0.49   1.45 345.54   150    1  227
  1.62   0.25   1.75 345.60   150    1  627
  1.88   0.39   1.70 345.58   150    1  627
  1.80   0.34   1.81 345.60   149    1  427
  1.94   0.64   1.58 345.62   149    1  427
  1.81   0.46   1.68 345.62   149    1   27
  1.90   0.53   1.60 345.62   150    1  827
  2.08   0.08   1.98 345.56   150    1  827
  2.25   0.12   1.97 345.54   149    1  427
  2.02   0.43   1.53 345.56   149    1  427
  2.05   0.50   1.41 345.54   152    1  827
  2.35   0.33   1.62 345.52   150    1  827
  2.45   0.74   1.56 345.56   150    1  827
  2.66   1.20   1.63 345.56   149   50   27
  3.13   1.31   1.92 345.58   149   50   27
  3.05   1.22   2.20 345.62   149   77  427
  3.19   1.00   2.38 345.64   149   77  427
  3.47   1.00   2.28 345.62   152   89  428
  3.62   0.98   1.98 345.68   150   89  428
  3.00   0.45   2.36 345.62   150   94  827
  2.30  -0.14   2.92 345.64   147   97  427
  1.15  -0.55   2.87 345.66   147   97  427
  0.42  -1.33   3.41 345.66   143   98  527
  0.67  -0.92   2.78 345.64   143   98  527
  0.47  -1.19   3.02 345.62   143   99   27
  0.70  -1.16   2.90 345.62   147   99   27
  0.95  -1.09   2.85 345.62   147   99  427
  1.07  -1.03   2.77 345.62   145   99  727
  1.30  -0.23   2.11 345.60   145   99  727
  1.37  -0.54   2.45 345.62   145   99  627
  2.10   0.33   1.99 345.68   145   99  627
  2.25   0.92   1.57 345.72   143   99  727
  2.37   0.28   2.10 345.74   143   99  727
  1.95  -0.19   2.32 345.74   143  100   27
  1.77  -0.12   2.12 345.76   143   99  827
  1.61  -0.14   1.95 345.74   143   99  827
  1.62  -0.15   1.84 345.72   149   99  927
  1.62  -0.29   2.01 345.70   149   99  927
  1.61  -0.29   1.95 345.72   145  100  127
  1.30  -0.64   2.33 345.78   147  100  127
  1.01  -0.93   2.53 345.82   147  100  127
  1.24  -0.31   1.85 345.82   147  100  327
  1.11  -0.54   1.91 345.80   147  100  327
  1.15  -0.35   1.81 345.80   141  100   27
  1.26  -0.42   2.00 345.86   141  100   27
  1.57  -0.73   2.26 345.86   145   99  927
  1.83  -0.51   2.46 345.86   145   99  927
  1.84  -0.40   2.54 345.88   145  100  127
  1.74  -0.22   2.33 345.78   143   99  927
  1.36  -0.97   2.73 345.90   143   99  927
  1.18  -1.07   2.79 345.90   150  100  427
  1.22  -0.81   2.40 345.88   150  100  427
  0.79  -1.16   2.58 345.84   150  100  427
 -0.03  -2.21   3.51 345.72   147  100  427
  0.79  -1.89   3.47 345.74   147  100  327
  1.58  -0.58   2.33 345.72   147  100  327
  1.32  -0.42   2.01 345.76   147  100  327
  1.42  -0.19   1.62 345.78   147  100  427
  1.41  -0.78   1.80 345.68   147  100  427
  1.45  -0.77   1.66 345.70   145  100  127
  1.47  -0.74   1.69 345.74   141  100  127
  1.27  -0.59   1.62 345.78   141   99  827
  1.33  -0.74   1.55 345.78   145   99  927
  0.90  -0.71   1.64 345.84   145   99  927
  0.86  -1.45   2.21 345.78   145   99  727
  0.53  -1.62   2.47 345.72   145   99  727
  0.60  -1.45   2.43 345.82   145  100  127
  0.92  -0.72   1.94 345.88   145  100  127
  0.82  -0.71   1.86 345.88   145   99  927
  0.55  -1.00   2.05 345.84   143   99  727
  0.55  -1.02   2.08 345.86   143   99  727
  0.71  -0.96   1.92 345.88   141   99  727
  0.53  -1.10   1.73 345.88   141   99  727
  1.03  -0.91   1.45 345.90   143   99  727
  0.97  -0.92   1.69 345.90   141   99  727
  0.97  -0.85   1.54 345.92   141   99  927
  0.46  -0.32   1.30 345.90   145   99  727
  0.44  -0.45   1.47 345.86   145   99  727
  1.09  -0.49   1.34 345.86   143   99  728
  1.40  -0.98   1.57 345.86   143   99  728
  1.44  -0.42   1.04 345.82   140   99  828
  1.57  -0.09   0.56 345.86   145   99  828
  1.85   0.02   0.13 345.88   145   99  928
  1.79   0.02  -0.05 345.88   147  100  428
  1.67   0.04  -0.32 345.90   147  100  427
  1.76   0.20  -0.48 345.88   147  100  327
  1.81   0.41  -0.50 345.86   147  100  327
  1.85   0.83  -0.79 345.88   147  100  427
  2.30   0.99  -0.72 345.90   147  100  427
  2.40   1.22  -0.97 345.94   147   99  928
  2.12   1.42  -1.46 345.92   145  100  428
  1.99   0.87  -1.18 345.90   145  100  428
  1.89   0.52  -0.91 345.92   143   99  828
  1.74   0.15  -0.48 345.88   143   99  828
  1.84   0.14  -0.48 345.86   150  100  828
  2.39   0.52  -0.51 345.92   147  100  828
  2.77   0.79  -0.64 345.96   147  100  128
  2.57   0.66  -0.84 345.96   147  100  128
  2.26   0.76  -0.95 345.94   147  100  128
  2.07   0.53  -0.45 345.92   145  100  328
  2.03   0.10   0.00 345.96   145  100  328
  2.70   0.36  -0.08 345.96   141  100  128
  2.21   0.47  -0.30 346.00   143  100  128
  2.29   0.63  -0.38 346.00   143   99  928
  2.64   1.05  -0.43 345.98   136  100   28
  2.47   0.71  -0.13 346.00   136  100   28
  2.39   0.37   0.29 345.98   141  100  328
  2.43   0.38   0.49 346.00   141  100  328
  2.28   0.30   0.36 345.94   143   99  728
  1.89   0.52   0.29 345.92   141   99  728
  1.21   0.34   0.10 345.94   141  100  128
  1.34  -0.15  -0.06 346.04   141   99  928
  1.83   0.06  -0.30 346.06   141   99  928
  1.81   0.33  -0.54 346.02   136   99  928
  1.97   0.23  -0.38 346.06   136   99  928
  1.95   0.28  -0.37 346.04   139  100  328
  1.85   0.27  -0.25 346.02   138  100  328
  1.79   0.30  -0.10 346.04   138   99  928
  1.64   0.08   0.14 346.12   141  100  628
  1.74   0.15   0.06 346.12   141  100  628
  1.67   0.39  -0.20 346.12   138  100  328
  1.59   0.24  -0.11 346.10   138  100  328
  1.57   0.42  -0.17 346.10   139  100  128
  1.59   0.57  -0.35 346.08   139  100  128
  1.81   0.52  -0.29 346.08   139  100  128
  1.69   0.46  -0.21 346.10   136   99  828
  1.63   0.26  -0.17 346.10   136   99  828
  1.60   0.08  -0.14 346.08   136  100  128
  1.58  -0.19  -0.01 346.04   136  100  128
  1.62  -0.18   0.07 346.04   138  100   28
  1.97  -0.10   0.02 346.06   140  100   28
  2.21   0.31  -0.17 346.12   140   99  928
  1.77   0.50  -0.31 346.10   141  100  128
  1.43   0.24  -0.22 346.08   141  100  128
  1.14  -0.17   0.15 346.06   138  100  528
  1.28  -0.25   0.24 346.04   138  100  528
  1.29  -0.35   0.38 346.06   138  100  128
  1.39  -0.44   0.72 346.08   140  100  128
  1.49  -0.49   0.82 346.08   140  100  628
  1.78   0.22   0.19 346.06   141  100  628
  1.80   0.20   0.12 346.10   141  100  628
  1.70   0.05   0.26 346.08   139  100  128
  1.37   0.35   0.73 346.10   139  100  128
  1.37   0.72   0.46 346.10   141  100  128
  1.85   0.61   0.44 346.16   139  100  128
  2.04   0.41   0.46 346.12   139  100  128
  2.23   0.36   0.57 346.12   139  100  128
  2.19   0.21   0.46 346.08   139  100  128
  2.25   0.26   0.67 346.12   139   99  928
  2.21   0.26   0.47 346.14   139   99  928
  1.96   0.64   0.17 346.16   134   99  628
  2.05   0.62   0.27 346.18   134   99  628
  2.17   0.59   0.29 346.20   134   99  828
  1.93   0.55   0.40 346.20   136  100  128
  1.68   0.48   0.46 346.20   136  100  128
  1.90   0.38   0.48 346.20   138   99  928
  1.80   0.35   0.52 346.24   138   99  928
  1.77   0.40   0.54 346.24   136  100  128
  1.49   0.33   0.54 346.24   139  100  128
  1.57   0.37   0.51 346.20   139  100  128
  1.58   0.40   0.50 346.20   138   99  928
  1.61   0.43   0.36 346.20   138   99  928
  1.70   0.14   0.47 346.20   139   99  928
  1.39  -0.41   0.95 346.08   139   99  928
  1.27  -0.32   1.28 345.94   141  100  128
  1.18  -0.26   1.44 345.92   141  100  128
  1.13   0.18   0.76 345.92   141  100  128
  1.16  -0.08   0.71 346.00   143  100  128
  1.72  -0.01   0.52 346.06   143  100  128
  1.68  -0.19   0.41 346.08   141  100  328
  1.67  -0.11   0.56 346.08   141  100  328
  1.52  -0.13   0.47 346.06   145  100  328
  2.13   0.05   0.41 346.06   143  100  328
  2.18   0.06   0.33 346.04   143  100  428
